timestamp_ms,price,sources,spread
1775433750364,69372.3,3,14.5
1775433751252,69365.97,3,6.1
1775433751366,69365.53,3,7.0
1775433752253,69355.46,3,4.68
1775433752368,69355.46,3,4.68
1775433753254,69352.89,3,5.0
1775433753369,69352.86,3,4.9
1775433754255,69348.36,3,3.1
1775433754369,69344.76,3,13.7
1775433755256,69338.36,3,9.13
1775433755371,69337.56,3,10.5
1775433756258,69356.91,3,19.48
1775433756373,69356.91,3,19.48
1775433757258,69355.39,3,4.78
1775433757374,69355.43,3,4.78
1775433758260,69345.11,3,13.57
1775433758376,69341.78,3,14.3
1775433759262,69339.48,3,4.46
1775433759379,69338.58,3,6.4
1775433760263,69341.51,3,4.27
1775433760380,69342.91,3,5.47
1775433761264,69346.4,3,5.51
1775433761382,69346.4,3,5.51
1775433762267,69335.62,3,6.83
1775433762384,69335.62,3,6.83
1775433763268,69333.69,3,2.14
1775433763384,69333.69,3,2.14
1775433764270,69338.88,3,8.67
1775433764385,69337.81,3,5.47
1775433765273,69338.51,3,4.7
1775433765387,69336.25,3,3.44
1775433766274,69340.78,3,8.67
1775433766389,69339.84,3,7.87
1775433767275,69344.64,3,9.7
1775433767392,69347.54,3,1.28
1775433768276,69347.51,3,1.18
1775433768392,69347.51,3,1.18
1775433769277,69341.44,3,6.47
1775433769393,69338.34,3,1.07
1775433770280,69337.81,3,1.98
1775433770395,69337.81,3,1.98
1775433771281,69335.02,3,5.63
1775433771397,69334.86,3,5.63
1775433772284,69333.59,3,1.74
1775433772400,69333.59,3,1.74
1775433773286,69329.87,3,7.3
1775433773400,69329.87,3,7.3
1775433774288,69293.17,3,7.49
1775433774401,69295.74,3,15.19
1775433775289,69306.27,3,7.68
1775433775402,69306.27,3,7.68
1775433776291,69296.87,3,8.11
1775433776404,69296.9,3,8.01
1775433777293,69295.51,3,6.57
1775433777405,69295.51,3,6.57
1775433778295,69323.96,3,3.7
1775433778406,69326.92,3,10.13
1775433779296,69343.36,3,13.02
1775433779408,69343.36,3,13.02
1775433780299,69345.7,3,5.9
1775433780411,69344.33,3,5.9
1775433781300,69361.23,3,4.12
1775433781413,69358.96,3,4.7
1775433782302,69360.69,3,3.42
1775433782413,69361.59,3,3.82
1775433783302,69369.49,3,18.02
1775433783415,69372.13,3,20.82
1775433784304,69370.93,3,11.0
1775433784416,69365.03,3,5.58
1775433785306,69338.08,3,11.64
1775433785417,69335.05,3,11.74
1775433786307,69334.22,3,4.73
1775433786419,69334.26,3,4.73
1775433787309,69332.62,3,3.8
1775433787421,69332.62,3,3.8
1775433788312,69328.11,3,8.37
1775433788424,69328.11,3,8.37
1775433789313,69324.54,3,9.3
1775433789426,69324.54,3,9.3
1775433790315,69311.59,3,4.06
1775433790428,69311.59,3,4.06
1775433791318,69304.99,3,8.1
1775433791431,69304.99,3,8.1
1775433792320,69299.29,3,9.4
1775433792433,69301.02,3,4.43
1775433793321,69297.97,3,6.88
1775433793435,69297.97,3,6.88
1775433794324,69295.34,3,0.72
1775433794437,69295.34,3,0.72
1775433795326,69289.46,3,5.9
1775433795438,69294.19,3,16.1
1775433796328,69301.48,3,6.15
1775433796440,69301.18,3,5.25
1775433797331,69294.45,3,1.94
1775433797443,69294.45,3,1.94
1775433798332,69284.98,3,6.36
1775433798446,69284.98,3,6.36
1775433799333,69299.35,3,27.76
1775433799448,69299.41,3,27.86
1775433800336,69317.36,3,24.11
1775433800449,69320.53,3,31.21
1775433801338,69326.83,3,6.1
1775433801452,69326.07,3,5.8
1775433802339,69317.6,3,5.7
1775433802453,69317.6,3,5.7
1775433803339,69311.44,3,8.4
1775433803454,69311.44,3,8.4
1775433804343,69312.17,3,5.99
1775433804457,69312.17,3,5.99
1775433805343,69310.27,3,0.29
1775433805459,69310.27,3,0.29
1775433806345,69309.56,3,2.42
1775433806461,69308.69,3,2.7
1775433807347,69308.83,3,3.1
1775433807462,69308.87,3,3.1
1775433808348,69308.6,3,2.3
1775433808464,69308.6,3,2.3
1775433809349,69308.13,3,0.91
1775433809471,69308.13,3,0.91
1775433810351,69300.24,3,6.0
1775433810471,69300.24,3,6.0
1775433811354,69300.24,3,6.0
1775433811474,69300.24,3,6.0
1775433812356,69300.28,3,6.1
1775433812476,69300.28,3,6.1
1775433813358,69300.21,3,0.18
1775433813478,69300.21,3,0.18
1775433814360,69300.21,3,0.17
1775433814481,69300.21,3,0.17
1775433815361,69295.44,3,7.62
1775433815482,69295.44,3,7.62
1775433816363,69292.45,3,2.3
1775433816486,69292.45,3,2.3
1775433817365,69304.88,3,19.26
1775433817488,69305.51,3,21.06
1775433818368,69306.24,3,5.61
1775433818490,69309.7,3,6.6
1775433819369,69312.38,3,2.66
1775433819491,69312.38,3,2.66
1775433820371,69306.32,3,5.15
1775433820491,69306.32,3,5.15
1775433821373,69330.5,3,7.3
1775433821493,69330.5,3,7.3
1775433822375,69330.52,3,9.0
1775433822496,69330.52,3,9.0
1775433823377,69329.08,3,2.85
1775433823496,69332.28,3,3.65
1775433824379,69336.34,3,3.5
1775433824498,69336.34,3,3.5
1775433825382,69335.33,3,2.0
1775433825500,69335.33,3,2.0
1775433826383,69328.93,3,6.0
1775433826503,69328.93,3,6.0
1775433827385,69328.93,3,6.0
1775433827505,69328.93,3,6.0
1775433828388,69349.6,3,24.51
1775433828505,69349.6,3,24.51
1775433829390,69353.07,3,2.08
1775433829508,69351.27,3,4.1
1775433830390,69351.27,3,4.1
1775433830510,69351.27,3,4.1
1775433831395,69353.07,3,2.08
1775433831515,69353.07,3,2.08
1775433832396,69353.48,3,3.17
1775433832517,69353.48,3,3.17
1775433833398,69353.51,3,3.38
1775433833517,69353.51,3,3.38
1775433834400,69336.45,3,9.14
1775433834518,69336.45,3,9.14
1775433835401,69331.49,3,4.14
1775433835519,69331.49,3,4.14
1775433836401,69333.18,3,2.85
1775433836519,69333.18,3,2.85
1775433837403,69333.18,3,2.85
1775433837520,69334.05,3,4.5
1775433838405,69334.71,3,2.5
1775433838520,69334.71,3,2.5
1775433839405,69334.75,3,2.6
1775433839521,69334.75,3,2.6
1775433840407,69332.64,3,5.77
1775433840523,69332.64,3,5.77
1775433841409,69333.61,3,6.58
1775433841525,69333.61,3,6.58
1775433842411,69332.57,3,5.68
1775433842527,69332.57,3,5.68
1775433843413,69331.24,3,3.48
1775433843527,69331.24,3,3.48
1775433844413,69331.31,3,3.58
1775433844530,69331.31,3,3.58
1775433845415,69331.27,3,3.48
1775433845530,69331.27,3,3.48
1775433846418,69319.81,3,5.9
1775433846531,69318.05,3,2.24
1775433847420,69314.8,3,3.39
1775433847532,69314.8,3,3.39
1775433848423,69313.59,3,4.14
1775433848534,69312.55,3,1.04
1775433849425,69324.36,3,4.5
1775433849537,69324.36,3,4.5
1775433850428,69325.1,3,2.7
1775433850539,69323.57,3,2.5
1775433851429,69322.23,3,4.1
1775433851540,69322.23,3,4.1
1775433852432,69322.23,3,4.1
1775433852541,69322.23,3,4.1
1775433853434,69320.89,3,3.0
1775433853545,69320.89,3,3.0
1775433854436,69320.92,3,3.1
1775433854546,69320.92,3,3.1
1775433855439,69319.26,3,1.17
1775433855548,69318.76,3,2.67
1775433856441,69313.32,3,3.34
1775433856549,69313.32,3,3.34
1775433857444,69313.32,3,3.33
1775433857552,69313.32,3,3.33
1775433858446,69313.32,3,3.33
1775433858553,69313.32,3,3.33
1775433859447,69314.12,3,3.43
1775433859554,69314.12,3,3.43
1775433860449,69314.12,3,3.43
1775433860557,69314.12,3,3.43
1775433861452,69314.09,3,3.44
1775433861559,69314.09,3,3.44
1775433862452,69292.85,3,5.84
1775433862561,69292.85,3,5.84
1775433863455,69293.59,3,3.26
1775433863561,69293.59,3,3.26
1775433864457,69291.77,3,3.88
1775433864563,69291.77,3,3.88
1775433865457,69291.77,3,3.88
1775433865565,69291.77,3,3.88
1775433866460,69292.29,3,5.76
1775433866568,69292.29,3,5.76
1775433867463,69294.29,3,3.4
1775433867570,69294.29,3,3.4
1775433868465,69295.49,3,0.54
1775433868573,69295.49,3,0.54
1775433869467,69309.83,3,12.7
1775433869575,69309.83,3,12.7
1775433870468,69313.78,3,1.95
1775433870576,69313.82,3,1.85
1775433871470,69305.25,3,4.36
1775433871578,69305.25,3,4.36
1775433872471,69308.29,3,7.1
1775433872580,69308.29,3,7.1
1775433873472,69307.05,3,3.4
1775433873582,69306.12,3,4.26
1775433874474,69298.74,3,6.01
1775433874585,69298.74,3,6.01
1775433875475,69293.74,3,8.41
1775433875587,69293.74,3,8.41
1775433876477,69290.81,3,3.53
1775433876590,69290.81,3,3.53
1775433877480,69290.85,3,3.44
1775433877590,69292.78,3,7.6
1775433878482,69310.15,3,3.44
1775433878593,69308.89,3,5.6
1775433879484,69306.65,3,3.35
1775433879595,69306.65,3,3.35
1775433880486,69304.24,3,3.23
1775433880597,69304.24,3,3.23
1775433881487,69305.08,3,1.23
1775433881598,69305.44,3,1.6
1775433882488,69309.59,3,2.63
1775433882599,69309.59,3,2.63
1775433883490,69309.59,3,2.64
1775433883600,69309.59,3,2.64
1775433884490,69309.59,3,2.64
1775433884601,69307.99,3,6.7
1775433885493,69304.02,3,4.46
1775433885604,69304.02,3,4.46
1775433886495,69305.85,3,2.5
1775433886606,69305.85,3,2.5
1775433887496,69310.35,3,6.85
1775433887608,69310.35,3,6.85
1775433888498,69318.06,3,17.23
1775433888611,69318.06,3,17.23
1775433889501,69322.59,3,2.87
1775433889613,69322.59,3,2.87
1775433890503,69322.59,3,2.87
1775433890613,69322.59,3,2.87
1775433891505,69320.76,3,6.47
1775433891614,69320.76,3,6.47
1775433892506,69325.63,3,5.7
1775433892617,69325.63,3,5.7
1775433893508,69326.56,3,5.23
1775433893617,69326.56,3,5.23
1775433894510,69327.19,3,5.23
1775433894619,69327.19,3,5.23
1775433895512,69327.23,3,7.12
1775433895621,69328.23,3,7.42
1775433896514,69327.76,3,7.43
1775433896627,69327.76,3,7.43
1775433897515,69329.43,3,9.02
1775433897634,69329.43,3,9.02
1775433898517,69329.43,3,9.02
1775433898635,69329.43,3,9.02
1775433899517,69329.42,3,9.03
1775433899637,69332.19,3,17.33
1775433900519,69367.14,3,30.89
1775433900637,69376.4,3,46.19
1775433901520,69402.57,3,17.4
1775433901638,69400.9,3,17.4
1775433902521,69373.86,3,6.73
1775433902640,69378.92,3,21.93
1775433903524,69392.98,3,0.8
1775433903642,69393.28,3,3.7
1775433904524,69382.88,3,4.73
1775433904643,69383.24,3,3.63
1775433905530,69391.88,3,12.46
1775433905644,69394.15,3,15.46
1775433906532,69395.16,3,5.62
1775433906646,69395.16,3,5.62
1775433907534,69403.92,3,10.13
1775433907646,69403.92,3,10.13
1775433908537,69411.38,3,14.27
1775433908648,69411.38,3,14.27
1775433909539,69409.3,3,5.8
1775433909650,69409.3,3,5.8
1775433910541,69416.72,3,5.6
1775433910651,69416.72,3,5.6
1775433911542,69420.35,3,4.05
1775433911653,69420.72,3,5.15
1775433912546,69411.54,3,9.27
1775433912655,69412.51,3,11.37
1775433913546,69415.86,3,6.72
1775433913657,69417.49,3,10.12
1775433914548,69430.66,3,10.81
1775433914659,69435.23,3,16.41
1775433915549,69436.3,3,14.5
1775433915661,69427.6,3,18.8
1775433916552,69416.86,3,4.31
1775433916664,69414.53,3,7.3
1775433917553,69412.72,3,9.3
1775433917665,69412.72,3,9.3
1775433918555,69415.49,3,8.13
1775433918666,69415.49,3,8.13
1775433919557,69417.53,3,8.6
1775433919669,69417.53,3,8.6
1775433920559,69423.65,3,14.54
1775433920671,69423.65,3,14.54
1775433921562,69432.34,3,3.29
1775433921674,69431.67,3,4.6
1775433922562,69431.67,3,4.6
1775433922677,69431.67,3,4.6
1775433923564,69444.1,3,20.39
1775433923679,69443.87,3,19.69
1775433924566,69446.75,3,7.6
1775433924682,69443.28,3,8.24
1775433925568,69434.43,3,14.5
1775433925684,69433.26,3,13.48
1775433926568,69428.32,3,9.2
1775433926687,69428.32,3,9.2
1775433927571,69421.13,3,3.69
1775433927688,69421.13,3,3.69
1775433928571,69419.19,3,1.96
1775433928690,69418.82,3,2.26
1775433929574,69405.28,3,10.16
1775433929692,69405.28,3,10.16
1775433930576,69409.74,3,5.28
1775433930694,69409.74,3,5.28
1775433931578,69407.47,3,6.1
1775433931696,69405.14,3,13.1
1775433932581,69378.68,3,8.15
1775433932698,69382.75,3,13.75
1775433933582,69388.3,3,5.4
1775433933700,69388.3,3,5.4
1775433934584,69395.71,3,8.5
1775433934703,69395.71,3,8.5
1775433935587,69393.01,3,2.8
1775433935704,69393.01,3,2.8
1775433936589,69394.58,3,7.7
1775433936704,69394.58,3,7.7
1775433937591,69394.58,3,7.9
1775433937707,69394.61,3,7.8
1775433938593,69394.61,3,7.8
1775433938710,69393.88,3,9.8
1775433939596,69388.7,3,0.6
1775433939711,69388.7,3,0.6
1775433940598,69389.54,3,2.49
1775433940713,69389.54,3,2.49
1775433941598,69389.53,3,2.5
1775433941715,69389.53,3,2.5
1775433942601,69383.1,3,9.1
1775433942716,69383.8,3,7.1
1775433943602,69382.7,3,6.89
1775433943718,69382.7,3,6.89
1775433944604,69385.27,3,11.59
1775433944720,69386.57,3,11.59
1775433945607,69408.5,3,12.89
1775433945721,69408.57,3,12.99
1775433946609,69417.19,3,5.12
1775433946723,69417.19,3,5.12
1775433947619,69423.58,3,5.55
1775433947725,69423.58,3,5.55
1775433948621,69422.62,3,5.34
1775433948727,69422.62,3,5.34
1775433949624,69409.39,3,3.83
1775433949729,69408.02,3,6.9
1775433950624,69409.78,3,9.75
1775433950741,69409.78,3,9.75
1775433951626,69413.29,3,1.42
1775433951746,69413.29,3,1.42
1775433952628,69437.16,3,38.22
1775433952746,69437.79,3,38.22
1775433953630,69453.82,3,11.35
1775433953748,69453.82,3,11.35
1775433954632,69447.28,3,7.2
1775433954749,69447.28,3,7.2
1775433955635,69469.51,3,43.66
1775433955749,69469.51,3,43.66
1775433956637,69482.13,3,14.5
1775433956750,69482.13,3,14.5
1775433957639,69479.04,3,3.32
1775433957756,69480.17,3,3.0
1775433958642,69478.58,3,1.75
1775433958758,69478.58,3,1.75
1775433959644,69472.93,3,2.48
1775433959762,69472.93,3,2.48
1775433960644,69478.04,3,24.98
1775433960764,69478.04,3,24.98
1775433961646,69467.19,3,10.34
1775433961766,69468.92,3,15.54
1775433962647,69472.67,3,12.7
1775433962767,69471.5,3,16.2
1775433963647,69467.13,3,11.41
1775433963769,69467.13,3,11.41
1775433964647,69458.06,3,6.79
1775433964771,69458.1,3,6.69
1775433965652,69456.57,3,7.09
1775433965772,69456.57,3,7.09
1775433966654,69451.97,3,3.81
1775433966774,69451.97,3,3.81
1775433967657,69457.07,3,13.39
1775433967776,69461.84,3,18.49
1775433968659,69469.66,3,10.81
1775433968781,69469.66,3,10.81
1775433969661,69471.33,3,5.81
1775433969787,69471.33,3,5.81
1775433970663,69471.43,3,5.9
1775433970789,69472.63,3,5.9
1775433971665,69489.23,3,21.42
1775433971790,69491.29,3,21.52
1775433972667,69515.76,3,27.03
1775433972791,69509.59,3,21.63
1775433973668,69509.49,3,4.4
1775433973793,69508.52,3,7.3
1775433974668,69506.61,3,10.16
1775433974795,69506.61,3,10.16
1775433975670,69516.28,3,24.26
1775433975797,69514.08,3,17.76
1775433976672,69522.28,3,10.27
1775433976798,69522.28,3,10.27
1775433977674,69523.07,3,10.18
1775433977800,69523.07,3,10.18
1775433978675,69523.03,3,8.5
1775433978801,69523.03,3,8.5
1775433979676,69521.81,3,5.3
1775433979802,69521.81,3,5.3
1775433980678,69514.66,3,4.59
1775433980802,69514.66,3,4.59
1775433981681,69500.73,3,20.59
1775433981805,69500.73,3,20.59
1775433982683,69495.75,3,8.15
1775433982805,69495.72,3,8.05
1775433983686,69489.68,3,22.9
1775433983806,69484.12,3,21.95
1775433984688,69455.97,3,7.5
1775433984806,69454.07,3,6.8
1775433985690,69449.34,3,8.0
1775433985807,69449.34,3,8.0
1775433986691,69454.27,3,8.0
1775433986809,69454.27,3,8.0
1775433987693,69456.67,3,5.4
1775433987809,69456.67,3,5.4
1775433988695,69456.74,3,5.4
1775433988810,69456.74,3,5.4
1775433989696,69472.2,3,34.29
1775433989812,69470.37,3,34.29
1775433990699,69475.37,3,14.0
1775433990813,69475.37,3,14.0
1775433991700,69468.76,3,16.03
1775433991815,69468.76,3,16.03
1775433992703,69471.41,3,8.07
1775433992818,69471.41,3,8.07
1775433993703,69486.01,3,27.98
1775433993819,69486.01,3,27.98
1775433994705,69486.66,3,5.19
1775433994821,69486.66,3,5.19
1775433995707,69482.79,3,1.5
1775433995822,69482.79,3,1.5
1775433996709,69482.83,3,1.6
1775433996826,69482.83,3,1.6
1775433997712,69482.83,3,1.6
1775433997828,69482.86,3,1.5
1775433998714,69504.63,3,38.51
1775433998829,69504.63,3,38.51
1775433999715,69511.43,3,7.91
1775433999832,69511.43,3,7.91
1775434000716,69509.2,3,1.4
1775434000834,69508.27,3,3.5
1775434001718,69507.55,3,3.0
1775434001837,69507.58,3,3.1
1775434002721,69507.55,3,3.2
1775434002837,69507.55,3,3.2
1775434003722,69507.55,3,3.2
1775434003838,69507.58,3,3.1
1775434004724,69506.02,3,7.8
1775434004840,69506.02,3,7.8
1775434005725,69490.27,3,21.91
1775434005843,69490.27,3,21.91
1775434006727,69489.8,3,10.21
1775434006845,69489.8,3,10.21
1775434007729,69500.21,3,11.86
1775434007846,69501.38,3,15.36
1775434008732,69504.4,3,7.2
1775434008849,69504.43,3,7.2
1775434009734,69500.75,3,4.44
1775434009849,69500.49,3,3.64
1775434010736,69492.88,3,11.2
1775434010852,69490.98,3,7.34
1775434011737,69481.63,3,4.49
