timestamp_ms,price,sources,spread
1775418155299,67314.33,3,7.0
1775418156201,67311.68,3,4.1
1775418156301,67310.54,3,0.93
1775418157202,67307.6,3,4.1
1775418157302,67307.6,3,4.1
1775418158204,67307.63,3,4.2
1775418158304,67307.63,3,4.2
1775418159207,67307.63,3,4.2
1775418159307,67307.63,3,4.2
1775418160209,67307.63,3,4.2
1775418160309,67307.63,3,4.2
1775418161213,67307.6,3,4.1
1775418161310,67307.6,3,4.1
1775418162214,67307.6,3,4.1
1775418162312,67307.6,3,4.1
1775418163217,67307.6,3,4.1
1775418163313,67307.6,3,4.1
1775418164218,67307.6,3,4.1
1775418164314,67307.6,3,4.1
1775418165220,67307.6,3,4.1
1775418165316,67307.6,3,4.1
1775418166222,67307.63,3,4.0
1775418166317,67307.63,3,4.0
1775418167225,67304.53,3,6.39
1775418167319,67304.56,3,6.39
1775418168227,67304.2,3,5.29
1775418168321,67304.2,3,5.29
1775418169229,67304.2,3,5.29
1775418169323,67304.2,3,5.29
1775418170230,67293.64,3,5.5
1775418170325,67293.64,3,5.5
1775418171230,67294.24,3,3.7
1775418171327,67294.24,3,3.7
1775418172232,67294.24,3,3.7
1775418172328,67294.24,3,3.7
1775418173234,67294.24,3,3.7
1775418173331,67294.24,3,3.7
1775418174236,67294.24,3,3.7
1775418174331,67294.24,3,3.7
1775418175237,67296.01,3,9.0
1775418175333,67297.01,3,9.2
1775418176239,67305.81,3,4.7
1775418176335,67305.81,3,4.7
1775418177239,67305.81,3,4.7
1775418177336,67305.81,3,4.7
1775418178240,67306.48,3,2.9
1775418178338,67306.48,3,2.9
1775418179242,67306.47,3,2.9
1775418179341,67306.47,3,2.9
1775418180245,67306.47,3,2.9
1775418180343,67306.47,3,2.9
1775418181246,67306.47,3,2.9
1775418181345,67306.47,3,2.9
1775418182249,67306.47,3,2.9
1775418182346,67306.47,3,2.9
1775418183251,67306.48,3,2.9
1775418183352,67306.48,3,2.9
1775418184252,67306.47,3,2.9
1775418184353,67306.47,3,2.9
1775418185253,67306.48,3,2.9
1775418185355,67306.48,3,2.9
1775418186255,67306.48,3,2.9
1775418186357,67306.48,3,2.9
1775418187255,67306.48,3,2.9
1775418187359,67306.48,3,2.9
1775418188257,67306.48,3,2.9
1775418188360,67306.48,3,2.9
1775418189258,67306.48,3,2.9
1775418189362,67306.48,3,2.9
1775418190259,67306.48,3,2.9
1775418190363,67306.48,3,2.9
1775418191261,67306.47,3,2.9
1775418191366,67306.47,3,2.9
1775418192263,67306.47,3,2.9
1775418192368,67306.47,3,2.9
1775418193265,67306.48,3,2.9
1775418193370,67306.48,3,2.9
1775418194267,67294.07,3,7.6
1775418194370,67293.24,3,10.1
1775418195270,67289.3,3,8.4
1775418195372,67289.3,3,8.4
1775418196271,67289.27,3,8.4
1775418196375,67289.27,3,8.4
1775418197274,67289.57,3,7.5
1775418197377,67289.57,3,7.5
1775418198276,67292.54,3,4.59
1775418198377,67292.54,3,4.59
1775418199277,67292.54,3,4.59
1775418199379,67292.54,3,4.59
1775418200280,67292.54,3,4.59
1775418200382,67292.54,3,4.59
1775418201281,67292.67,3,4.6
1775418201384,67292.67,3,4.6
1775418202281,67292.67,3,4.59
1775418202386,67292.67,3,4.59
1775418203284,67292.7,3,4.59
1775418203387,67292.7,3,4.59
1775418204288,67292.7,3,4.59
1775418204390,67292.7,3,4.59
1775418205289,67292.7,3,4.6
1775418205392,67292.7,3,4.6
1775418206290,67292.7,3,4.59
1775418206393,67292.7,3,4.59
1775418207291,67292.7,3,4.59
1775418207395,67292.7,3,4.59
1775418208292,67292.7,3,4.59
1775418208397,67292.7,3,4.59
1775418209294,67292.7,3,4.6
1775418209399,67292.7,3,4.6
1775418210297,67292.67,3,4.59
1775418210402,67292.67,3,4.59
1775418211297,67292.67,3,4.59
1775418211403,67292.67,3,4.59
1775418212299,67292.67,3,4.59
1775418212406,67292.67,3,4.59
1775418213300,67292.67,3,4.6
1775418213408,67292.67,3,4.6
1775418214302,67292.67,3,4.6
1775418214410,67292.67,3,4.6
1775418215305,67292.7,3,4.59
1775418215411,67292.7,3,4.59
1775418216307,67292.7,3,4.59
1775418216412,67292.7,3,4.59
1775418217309,67292.7,3,4.59
1775418217415,67292.7,3,4.59
1775418218310,67295.5,3,4.8
1775418218417,67295.5,3,4.8
1775418219312,67295.5,3,4.8
1775418219418,67295.5,3,4.8
1775418220315,67296.43,3,7.6
